Store,Product,Date,Is_Holiday,Base Price,Price,Weekly_Units_Sold
2,1,10/7/2011,False,10.99,10.99,162
2,1,10/14/2011,False,10.99,10.99,169
2,1,10/21/2011,False,10.99,10.99,192
2,1,10/28/2011,False,10.99,10.99,251
2,1,11/4/2011,False,10.99,10.99,322
2,1,11/11/2011,False,10.99,10.99,134
2,1,11/18/2011,False,10.99,10.99,138
2,1,11/25/2011,True,10.99,10.99,147
2,1,12/2/2011,False,10.99,10.99,173
2,1,12/9/2011,False,10.99,10.99,252
2,1,12/16/2011,False,10.99,10.99,365
2,1,12/23/2011,False,10.99,10.99,438
2,1,12/30/2011,True,10.99,10.99,181
2,1,1/6/2012,False,10.99,10.99,119
2,1,1/13/2012,False,10.99,10.99,125
2,1,1/20/2012,False,10.99,10.99,135
2,1,1/27/2012,False,10.99,10.99,132
2,1,2/3/2012,False,10.99,8.79,245
2,1,2/10/2012,True,10.99,8.79,351
2,1,2/17/2012,False,10.99,8.79,659
2,1,2/24/2012,False,10.99,8.79,218
2,1,3/2/2012,False,10.99,10.99,147
2,1,3/9/2012,False,10.99,10.99,151
2,1,3/16/2012,False,10.99,10.99,158
2,1,3/23/2012,False,10.99,10.99,173
2,1,3/30/2012,False,10.99,10.99,214
2,1,4/6/2012,False,10.99,10.99,439
2,1,4/13/2012,False,10.99,10.99,324
2,1,4/20/2012,False,10.99,10.99,131
2,1,4/27/2012,False,10.99,10.99,129
2,1,5/4/2012,False,10.99,8.79,193
2,1,5/11/2012,False,10.99,8.79,219
2,1,5/18/2012,False,10.99,8.79,221
2,1,5/25/2012,False,10.99,8.79,201
2,1,6/1/2012,False,10.99,10.99,133
2,1,6/8/2012,False,10.99,10.99,143
2,1,6/15/2012,False,10.99,10.99,139
2,1,6/22/2012,False,10.99,10.99,139
2,1,6/29/2012,False,10.99,10.99,136
2,1,7/6/2012,False,10.99,10.99,139
2,1,7/13/2012,False,10.99,10.99,134
2,1,7/20/2012,False,10.99,10.99,137
2,1,7/27/2012,False,10.99,10.99,133
2,1,8/3/2012,False,10.99,10.99,132
2,1,8/10/2012,False,10.99,10.99,135
2,1,8/17/2012,False,10.99,10.99,143
2,1,8/24/2012,False,10.99,10.99,132
2,1,8/31/2012,False,10.99,10.99,147
2,1,9/7/2012,True,10.99,10.99,146
2,1,9/14/2012,False,10.99,10.99,153
2,1,9/21/2012,False,10.99,10.99,152
2,1,9/28/2012,False,10.99,10.99,157
2,1,10/5/2012,False,10.99,10.99,178
2,1,10/12/2012,False,10.99,10.99,197
2,1,10/19/2012,False,10.99,10.99,207
2,1,10/26/2012,False,10.99,10.99,241
2,2,2/5/2010,False,5.99,5.99,498
2,2,2/12/2010,True,5.99,5.99,437
2,2,2/19/2010,False,5.99,5.99,473
2,2,2/26/2010,False,5.99,5.99,433
2,2,3/5/2010,False,5.99,5.99,456
2,2,3/12/2010,False,5.99,5.99,444
2,2,3/19/2010,False,5.99,5.99,429
2,2,3/26/2010,False,5.99,5.99,399
2,2,4/2/2010,False,5.99,4.01,830
2,2,4/9/2010,False,5.99,4.01,781
2,2,4/16/2010,False,5.99,4.01,792
2,2,4/23/2010,False,5.99,4.01,808
2,2,4/30/2010,False,5.99,4.01,791
2,2,5/7/2010,False,5.99,5.99,460
2,2,5/14/2010,False,5.99,5.99,418
2,2,5/21/2010,False,5.99,5.99,465
2,2,5/28/2010,False,5.99,5.99,459
2,2,6/4/2010,False,5.99,5.99,460
2,2,6/11/2010,False,5.99,5.99,484
2,2,6/18/2010,False,5.99,5.99,464
2,2,6/25/2010,False,5.99,5.99,457
2,2,7/2/2010,False,5.99,4.01,877
2,2,7/9/2010,False,5.99,4.01,803
2,2,7/16/2010,False,5.99,4.01,844
2,2,7/23/2010,False,5.99,4.01,808
2,2,7/30/2010,False,5.99,4.01,825
2,2,8/6/2010,False,5.99,5.99,466
2,2,8/13/2010,False,5.99,5.99,466
2,2,8/20/2010,False,5.99,5.99,463
2,2,8/27/2010,False,5.99,5.99,462
2,2,9/3/2010,False,5.99,5.99,467
2,2,9/10/2010,True,5.99,5.99,438
2,2,9/17/2010,False,5.99,5.99,431
2,2,9/24/2010,False,5.99,5.99,439
2,2,10/1/2010,False,5.99,5.99,443
2,2,10/8/2010,False,5.99,5.99,429
2,2,10/15/2010,False,5.99,5.99,424
2,2,10/22/2010,False,5.99,5.99,419
2,2,10/29/2010,False,5.99,5.99,421
2,2,11/5/2010,False,5.99,5.99,429
2,2,11/12/2010,False,5.99,5.99,416
2,2,11/19/2010,False,5.99,5.99,434
2,2,11/26/2010,True,5.99,5.99,446
2,2,12/3/2010,False,5.99,5.99,419
2,2,12/10/2010,False,5.99,5.99,443
2,2,12/17/2010,False,5.99,5.99,497
2,2,12/24/2010,False,5.99,5.99,611
2,2,12/31/2010,True,5.99,5.99,369
2,2,1/7/2011,False,5.99,5.99,420
2,2,1/14/2011,False,5.99,5.99,377
2,2,1/21/2011,False,5.99,5.99,414
2,2,1/28/2011,False,5.99,5.99,399
2,2,2/4/2011,False,5.99,5.99,401
2,2,2/11/2011,True,5.99,5.99,471
2,2,2/18/2011,False,5.99,5.99,463
2,2,2/25/2011,False,5.99,5.99,439
2,2,3/4/2011,False,5.99,5.99,467
2,2,3/11/2011,False,5.99,5.99,453
2,2,3/18/2011,False,5.99,5.99,431
2,2,3/25/2011,False,5.99,5.99,405
2,2,4/1/2011,False,5.99,4.01,791
2,2,4/8/2011,False,5.99,4.01,752
2,2,4/15/2011,False,5.99,4.01,765
2,2,4/22/2011,False,5.99,4.01,787
2,2,4/29/2011,False,5.99,4.01,763
2,2,5/6/2011,False,5.99,5.99,421
2,2,5/13/2011,False,5.99,5.99,419
2,2,5/20/2011,False,5.99,5.99,413
2,2,5/27/2011,False,5.99,5.99,432
2,2,6/3/2011,False,5.99,5.99,439
2,2,6/10/2011,False,5.99,5.99,445
2,2,6/17/2011,False,5.99,5.99,444
2,2,6/24/2011,False,5.99,5.99,410
2,2,7/1/2011,False,5.99,4.01,788
2,2,7/8/2011,False,5.99,4.01,781
2,2,7/15/2011,False,5.99,4.01,776
2,2,7/22/2011,False,5.99,4.01,780
2,2,7/29/2011,False,5.99,4.01,754
2,2,8/5/2011,False,5.99,5.99,452
2,2,8/12/2011,False,5.99,5.99,445
2,2,8/19/2011,False,5.99,5.99,449
2,2,8/26/2011,False,5.99,5.99,463
2,2,9/2/2011,False,5.99,5.99,440
2,2,9/9/2011,True,5.99,5.99,405
2,2,9/16/2011,False,5.99,5.99,394
2,2,9/23/2011,False,5.99,5.99,407
2,2,9/30/2011,False,5.99,5.99,411
2,2,10/7/2011,False,5.99,5.99,433
2,2,10/14/2011,False,5.99,5.99,417
2,2,10/21/2011,False,5.99,5.99,405
2,2,10/28/2011,False,5.99,5.99,395
2,2,11/4/2011,False,5.99,5.99,437
2,2,11/11/2011,False,5.99,5.99,410
2,2,11/18/2011,False,5.99,5.99,409
2,2,11/25/2011,True,5.99,5.99,432
2,2,12/2/2011,False,5.99,5.99,402
2,2,12/9/2011,False,5.99,5.99,441
2,2,12/16/2011,False,5.99,5.99,489
2,2,12/23/2011,False,5.99,5.99,623
2,2,12/30/2011,True,5.99,5.99,385
2,2,1/6/2012,False,6.99,6.99,357
2,2,1/13/2012,False,6.99,6.99,343
2,2,1/20/2012,False,6.99,6.99,338
2,2,1/27/2012,False,6.99,6.99,319
2,2,2/3/2012,False,6.99,6.99,392
2,2,2/10/2012,True,6.99,6.99,380
2,2,2/17/2012,False,6.99,6.99,385
2,2,2/24/2012,False,6.99,6.99,365
2,2,3/2/2012,False,6.99,6.99,389
2,2,3/9/2012,False,6.99,6.99,367
2,2,3/16/2012,False,6.99,6.99,379
2,2,3/23/2012,False,6.99,6.99,349
2,2,3/30/2012,False,6.99,6.99,351
2,2,4/6/2012,False,6.99,4.68,705
2,2,4/13/2012,False,6.99,4.68,615
2,2,4/20/2012,False,6.99,4.68,675
2,2,4/27/2012,False,6.99,4.68,617
2,2,5/4/2012,False,6.99,6.99,369
2,2,5/11/2012,False,6.99,6.99,339
2,2,5/18/2012,False,6.99,6.99,351
2,2,5/25/2012,False,6.99,6.99,365
2,2,6/1/2012,False,6.99,6.99,357
2,2,6/8/2012,False,6.99,6.99,389
2,2,6/15/2012,False,6.99,6.99,368
2,2,6/22/2012,False,6.99,6.99,379
2,2,6/29/2012,False,6.99,6.99,366
2,2,7/6/2012,False,6.99,4.68,706
2,2,7/13/2012,False,6.99,4.68,654
2,2,7/20/2012,False,6.99,4.68,657
2,2,7/27/2012,False,6.99,4.68,667
2,2,8/3/2012,False,6.99,6.99,381
2,2,8/10/2012,False,6.99,6.99,369
2,2,8/17/2012,False,6.99,6.99,379
2,2,8/24/2012,False,6.99,6.99,375
2,2,8/31/2012,False,6.99,6.99,401
2,2,9/7/2012,True,6.99,6.99,364
2,2,9/14/2012,False,6.99,6.99,352
2,2,9/21/2012,False,6.99,6.99,365
2,2,9/28/2012,False,6.99,6.99,338
2,2,10/5/2012,False,6.99,6.99,371
2,2,10/12/2012,False,6.99,6.99,328
2,2,10/19/2012,False,6.99,6.99,353
2,2,10/26/2012,False,6.99,6.99,343
2,3,2/5/2010,False,19.99,19.99,113
2,3,2/12/2010,True,19.99,19.99,92
2,3,2/19/2010,False,19.99,19.99,97
2,3,2/26/2010,False,19.99,19.99,104
2,3,3/5/2010,False,19.99,19.99,99
2,3,3/12/2010,False,19.99,19.99,87
2,3,3/19/2010,False,19.99,19.99,69
2,3,3/26/2010,False,19.99,19.99,83
2,3,4/2/2010,False,19.99,19.99,89
2,3,4/9/2010,False,19.99,19.99,86
2,3,4/16/2010,False,19.99,19.99,77
2,3,4/23/2010,False,19.99,19.99,79
2,3,4/30/2010,False,19.99,19.99,79
2,3,5/7/2010,False,19.99,19.99,81
2,3,5/14/2010,False,19.99,19.99,73
2,3,5/21/2010,False,19.99,19.99,77
2,3,5/28/2010,False,19.99,19.99,62
2,3,6/4/2010,False,19.99,19.99,79
2,3,6/11/2010,False,19.99,19.99,81
2,3,6/18/2010,False,19.99,19.99,71
2,3,6/25/2010,False,19.99,19.99,71
2,3,7/2/2010,False,19.99,10.0,311
2,3,7/9/2010,False,19.99,10.0,369
2,3,7/16/2010,False,19.99,10.0,564
2,3,7/23/2010,False,19.99,10.0,669
2,3,7/30/2010,False,19.99,10.0,911
2,3,8/6/2010,False,19.99,19.99,275
2,3,8/13/2010,False,19.99,19.99,295
2,3,8/20/2010,False,19.99,19.99,448
2,3,8/27/2010,False,19.99,19.99,445
2,3,9/3/2010,False,19.99,19.99,182
2,3,9/10/2010,True,19.99,19.99,107
2,3,9/17/2010,False,19.99,19.99,97
2,3,9/24/2010,False,19.99,19.99,82
2,3,10/1/2010,False,19.99,19.99,83
2,3,10/8/2010,False,19.99,19.99,97
2,3,10/15/2010,False,19.99,19.99,77
2,3,10/22/2010,False,19.99,19.99,77
2,3,10/29/2010,False,19.99,19.99,75
2,3,11/5/2010,False,19.99,10.0,323
2,3,11/12/2010,False,19.99,10.0,315
2,3,11/19/2010,False,19.99,10.0,299
2,3,11/26/2010,True,19.99,10.0,406
2,3,12/3/2010,False,19.99,19.99,103
2,3,12/10/2010,False,19.99,19.99,107
2,3,12/17/2010,False,19.99,19.99,121
2,3,12/24/2010,False,19.99,19.99,145
2,3,12/31/2010,True,19.99,19.99,59
2,3,1/7/2011,False,21.99,21.99,85
2,3,1/14/2011,False,21.99,21.99,73
2,3,1/21/2011,False,21.99,21.99,99
2,3,1/28/2011,False,21.99,21.99,80
2,3,2/4/2011,False,21.99,21.99,69
2,3,2/11/2011,True,21.99,21.99,72
2,3,2/18/2011,False,21.99,21.99,69
2,3,2/25/2011,False,21.99,21.99,68
2,3,3/4/2011,False,21.99,21.99,72
2,3,3/11/2011,False,21.99,21.99,65
2,3,3/18/2011,False,21.99,21.99,52
2,3,3/25/2011,False,21.99,21.99,58
2,3,4/1/2011,False,21.99,21.99,62
2,3,4/8/2011,False,21.99,21.99,68
2,3,4/15/2011,False,21.99,21.99,63
2,3,4/22/2011,False,21.99,21.99,63
2,3,4/29/2011,False,21.99,21.99,61
2,3,5/6/2011,False,21.99,21.99,71
2,3,5/13/2011,False,21.99,21.99,64
2,3,5/20/2011,False,21.99,21.99,62
2,3,5/27/2011,False,21.99,21.99,61
2,3,6/3/2011,False,21.99,21.99,65
2,3,6/10/2011,False,21.99,21.99,59
2,3,6/17/2011,False,21.99,21.99,61
2,3,6/24/2011,False,21.99,21.99,63
2,3,7/1/2011,False,21.99,11.0,234
2,3,7/8/2011,False,21.99,11.0,270
2,3,7/15/2011,False,21.99,11.0,459
2,3,7/22/2011,False,21.99,11.0,617
2,3,7/29/2011,False,21.99,11.0,717
2,3,8/5/2011,False,21.99,21.99,239
2,3,8/12/2011,False,21.99,21.99,285
2,3,8/19/2011,False,21.99,21.99,393
2,3,8/26/2011,False,21.99,21.99,359
2,3,9/2/2011,False,21.99,21.99,160
2,3,9/9/2011,True,21.99,21.99,87
2,3,9/16/2011,False,21.99,21.99,77
2,3,9/23/2011,False,21.99,21.99,70
2,3,9/30/2011,False,21.99,21.99,71
2,3,10/7/2011,False,21.99,21.99,79
2,3,10/14/2011,False,21.99,21.99,74
2,3,10/21/2011,False,21.99,21.99,65
2,3,10/28/2011,False,21.99,21.99,62
2,3,11/4/2011,False,21.99,11.0,253
2,3,11/11/2011,False,21.99,11.0,273
2,3,11/18/2011,False,21.99,11.0,257
2,3,11/25/2011,True,21.99,11.0,277
2,3,12/2/2011,False,21.99,21.99,89
2,3,12/9/2011,False,21.99,21.99,93
2,3,12/16/2011,False,21.99,21.99,107
2,3,12/23/2011,False,21.99,21.99,123
2,3,12/30/2011,True,21.99,21.99,68
2,3,1/6/2012,False,19.99,19.99,106
2,3,1/13/2012,False,19.99,19.99,105
2,3,1/20/2012,False,19.99,19.99,119
2,3,1/27/2012,False,19.99,19.99,101
2,3,2/3/2012,False,19.99,19.99,95
2,3,2/10/2012,True,19.99,19.99,101
2,3,2/17/2012,False,19.99,19.99,102
2,3,2/24/2012,False,19.99,19.99,91
2,3,3/2/2012,False,19.99,19.99,87
2,3,3/9/2012,False,19.99,19.99,83
2,3,3/16/2012,False,19.99,19.99,68
2,3,3/23/2012,False,19.99,19.99,64
2,3,3/30/2012,False,19.99,19.99,76
2,3,4/6/2012,False,19.99,19.99,75
2,3,4/13/2012,False,19.99,19.99,67
2,3,4/20/2012,False,19.99,19.99,75
2,3,4/27/2012,False,19.99,19.99,69
2,3,5/4/2012,False,19.99,19.99,79
2,3,5/11/2012,False,19.99,19.99,79
2,3,5/18/2012,False,19.99,19.99,71
2,3,5/25/2012,False,19.99,19.99,69
2,3,6/1/2012,False,19.99,19.99,72
2,3,6/8/2012,False,19.99,19.99,76
2,3,6/15/2012,False,19.99,19.99,78
2,3,6/22/2012,False,19.99,19.99,73
2,3,6/29/2012,False,19.99,19.99,67
2,3,7/6/2012,False,19.99,10.0,343
2,3,7/13/2012,False,19.99,10.0,549
2,3,7/20/2012,False,19.99,10.0,703
2,3,7/27/2012,False,19.99,10.0,744
2,3,8/3/2012,False,19.99,19.99,241
2,3,8/10/2012,False,19.99,19.99,271
2,3,8/17/2012,False,19.99,19.99,338
2,3,8/24/2012,False,19.99,19.99,443
2,3,8/31/2012,False,19.99,19.99,398
2,3,9/7/2012,True,19.99,19.99,156
2,3,9/14/2012,False,19.99,19.99,101
2,3,9/21/2012,False,19.99,19.99,81
2,3,9/28/2012,False,19.99,19.99,85
2,3,10/5/2012,False,19.99,19.99,80
2,3,10/12/2012,False,19.99,19.99,72
2,3,10/19/2012,False,19.99,19.99,75
2,3,10/26/2012,False,19.99,19.99,71
